60071,嘉義市,東區,王田,全,5005 施志達,
60082,嘉義市,東區,世賢路１段,單  41號以下,5005 施志達,
60082,嘉義市,西區,世賢路１段,單 163號至 611號,5005 施志達,
60084,嘉義市,西區,世賢路１段,單 613號以上,5005 施志達,
60082,嘉義市,東區,世賢路１段,雙  60號以下,5005 施志達,
60082,嘉義市,西區,世賢路１段,雙 122號至 538號,5005 施志達,
60086,嘉義市,西區,世賢路１段,雙 540號至 760號,5005 施志達,
60084,嘉義市,西區,世賢路１段,雙 762號以上,5005 施志達,
60096,嘉義市,西區,世賢路２段,單 121號以下,5005 施志達,
60089,嘉義市,西區,世賢路２段,單 123號至 305號,5005 施志達,
60090,嘉義市,西區,世賢路２段,單 307號至 505號,5005 施志達,
60096,嘉義市,西區,世賢路２段,雙 118號以下,5005 施志達,
60095,嘉義市,西區,世賢路２段,　 120巷單全,5005 施志達,
60096,嘉義市,西區,世賢路２段,　 120巷雙全,5005 施志達,
60095,嘉義市,西區,世賢路２段,雙 122號至 490號,5005 施志達,
60090,嘉義市,西區,世賢路２段,雙 492號至 658號,5005 施志達,
60058,嘉義市,西區,世賢路３段,單全,5005 施志達,
60058,嘉義市,西區,世賢路３段,雙 318號以下,5005 施志達,
60053,嘉義市,西區,世賢路３段,　 320巷全,5005 施志達,
60058,嘉義市,西區,世賢路３段,雙 322號至 474號,5005 施志達,
60061,嘉義市,西區,世賢路３段,雙 476號至 584號,5005 施志達,
60058,嘉義市,西區,世賢路３段,雙 586號以上,5005 施志達,
60051,嘉義市,西區,世賢路４段,單 141號以下,5005 施志達,
60062,嘉義市,西區,世賢路４段,單 143號至 283之   1號,5005 施志達,
60062,嘉義市,東區,世賢路４段,單 285號以上,5005 施志達,
60051,嘉義市,西區,世賢路４段,雙 254號以下,5005 施志達,
60062,嘉義市,西區,世賢路４段,　 256巷連  29號以下,5005 施志達,
60062,嘉義市,西區,世賢路４段,雙 258號至 412號,5005 施志達,
60064,嘉義市,西區,世賢路４段,雙 414號至 430號,5005 施志達,
60064,嘉義市,東區,世賢路４段,雙 432號至 506號,5005 施志達,
60086,嘉義市,西區,北文街,全,5005 施志達,
60092,嘉義市,西區,北安路,單全,5005 施志達,
60084,嘉義市,西區,北安路,雙全,5005 施志達,
60084,嘉義市,西區,北社尾,連 279號以下,5005 施志達,
60086,嘉義市,西區,北社尾,連 280號以上,5005 施志達,
60086,嘉義市,西區,北社尾路,全,5005 施志達,
60049,嘉義市,東區,北門街,全,5005 施志達,
60096,嘉義市,西區,北港路,單 715巷以下,5005 施志達,
60097,嘉義市,西區,北港路,單 717號以上,5005 施志達,
60096,嘉義市,西區,北港路,雙 900號以下,5005 施志達,
60097,嘉義市,西區,北港路,雙 902號以上,5005 施志達,
60086,嘉義市,西區,北園街,全,5005 施志達,
60049,嘉義市,東區,北榮街,單  97號以下,5005 施志達,
60049,嘉義市,西區,北榮街,單  99號以上,5005 施志達,
60049,嘉義市,東區,北榮街,雙  54號以下,5005 施志達,
60049,嘉義市,西區,北榮街,雙  56號以上,5005 施志達,
60092,嘉義市,西區,北興街,全,5005 施志達,
60084,嘉義市,西區,北鎮街,全,5005 施志達,
60081,嘉義市,東區,台斗街,全,5005 施志達,
60078,嘉義市,東區,台林街,全,5005 施志達,
60089,嘉義市,西區,四維南路,全,5005 施志達,
60095,嘉義市,西區,四維路,單 123號以下,5005 施志達,
60096,嘉義市,西區,四維路,單 125號至 167號,5005 施志達,
60085,嘉義市,西區,四維路,單 169號以上,5005 施志達,
60089,嘉義市,西區,四維路,雙  90號以下,5005 施志達,
60095,嘉義市,西區,四維路,雙  92號至 130號,5005 施志達,
60096,嘉義市,西區,四維路,雙 132號至 190號,5005 施志達,
60085,嘉義市,西區,四維路,雙 192號以上,5005 施志達,
60070,嘉義市,東區,市宅街,全,5005 施志達,
60054,嘉義市,西區,平等街,全,5005 施志達,
60075,嘉義市,東區,幼獅路,全,5005 施志達,
60048,嘉義市,西區,民生北路,全,5005 施志達,
60051,嘉義市,西區,民生南路,單 359號以下,5005 施志達,
60052,嘉義市,西區,民生南路,單 361號以上,5005 施志達,
60051,嘉義市,西區,民生南路,雙 208號以下,5005 施志達,
60059,嘉義市,西區,民生南路,雙 210號至 312號,5005 施志達,
60051,嘉義市,西區,民生南路,雙 314號至 538號,5005 施志達,
60053,嘉義市,西區,民生南路,雙 540號至 568巷,5005 施志達,
60052,嘉義市,西區,民生南路,雙 570號至 816號,5005 施志達,
60053,嘉義市,西區,民生南路,　 818巷全,5005 施志達,
60052,嘉義市,西區,民生南路,雙 820號至 848號,5005 施志達,
60053,嘉義市,西區,民生南路,　 850巷全,5005 施志達,
60052,嘉義市,西區,民生南路,雙 852號至 914號,5005 施志達,
60053,嘉義市,西區,民生南路,　 916巷全,5005 施志達,
60052,嘉義市,西區,民生南路,雙 918號至 936號,5005 施志達,
60053,嘉義市,西區,民生南路,　 938巷全,5005 施志達,
60052,嘉義市,西區,民生南路,雙 940號以上,5005 施志達,
60043,嘉義市,東區,民國路,全,5005 施志達,
60045,嘉義市,東區,民族路,單 439號以下,5005 施志達,
60045,嘉義市,西區,民族路,單 441號以上,5005 施志達,
60045,嘉義市,東區,民族路,雙 450號以下,5005 施志達,
60045,嘉義市,西區,民族路,雙 452號以上,5005 施志達,
60050,嘉義市,東區,民樂街,全,5005 施志達,
60075,嘉義市,東區,民權東路,全,5005 施志達,
60044,嘉義市,東區,民權路,單 371號以下,5005 施志達,
60044,嘉義市,西區,民權路,單 373號以上,5005 施志達,
60044,嘉義市,東區,民權路,雙 362號以下,5005 施志達,
60044,嘉義市,西區,民權路,雙 364號以上,5005 施志達,
60084,嘉義市,西區,永吉一街,全,5005 施志達,
60084,嘉義市,西區,永吉二街,全,5005 施志達,
60084,嘉義市,西區,永吉三街,全,5005 施志達,
60084,嘉義市,西區,永吉四街,全,5005 施志達,
60068,嘉義市,東區,永安街,單  15號以下,5005 施志達,
60054,嘉義市,西區,永安街,單 127號以上,5005 施志達,
60068,嘉義市,西區,永安街,雙  80號以下,5005 施志達,
60042,嘉義市,西區,永安街,雙  82號至 140號,5005 施志達,
60054,嘉義市,西區,永安街,雙 142號以上,5005 施志達,
60091,嘉義市,西區,永利一街,全,5005 施志達,
60091,嘉義市,西區,永利二街,全,5005 施志達,
60091,嘉義市,西區,永利三街,全,5005 施志達,
60047,嘉義市,西區,永和街,全,5005 施志達,
60095,嘉義市,西區,永春一街,全,5005 施志達,
60095,嘉義市,西區,永春二街,全,5005 施志達,
60095,嘉義市,西區,永春三街,全,5005 施志達,
60095,嘉義市,西區,永春四街,全,5005 施志達,
60095,嘉義市,西區,永春五街,全,5005 施志達,
60089,嘉義市,西區,永康一街,全,5005 施志達,
60089,嘉義市,西區,永康二街,全,5005 施志達,
60089,嘉義市,西區,永康三街,全,5005 施志達,
60089,嘉義市,西區,永康四街,全,5005 施志達,
60089,嘉義市,西區,永福一街,全,5005 施志達,
60089,嘉義市,西區,永福二街,全,5005 施志達,
60089,嘉義市,西區,永福三街,全,5005 施志達,
60091,嘉義市,西區,永樂一街,全,5005 施志達,
60091,嘉義市,西區,永樂二街,全,5005 施志達,
60091,嘉義市,西區,永樂三街,全,5005 施志達,
60091,嘉義市,西區,永樂四街,全,5005 施志達,
60091,嘉義市,西區,永樂五街,全,5005 施志達,
60081,嘉義市,東區,玉山一村,全,5005 施志達,
60081,嘉義市,東區,玉山二村,全,5005 施志達,
60090,嘉義市,西區,玉山路,單 785號以下,5005 施志達,
60095,嘉義市,西區,玉山路,單 787號以上,5005 施志達,
60090,嘉義市,西區,玉山路,雙 812號以下,5005 施志達,
60095,嘉義市,西區,玉山路,雙 814號以上,5005 施志達,
60043,嘉義市,東區,玉?街,全,5005 施志達,
60090,嘉義市,西區,玉康路,單 353號以下,5005 施志達,
60089,嘉義市,西區,玉康路,單 355號以上,5005 施志達,
60090,嘉義市,西區,玉康路,雙 384號以下,5005 施志達,
60089,嘉義市,西區,玉康路,雙 386號以上,5005 施志達,
60067,嘉義市,東區,立仁路,單 207號以下,5005 施志達,
60063,嘉義市,東區,立仁路,單 209號以上,5005 施志達,
60067,嘉義市,東區,立仁路,雙  58號以下,5005 施志達,
60066,嘉義市,東區,立仁路,　  60巷全,5005 施志達,
60067,嘉義市,東區,立仁路,雙  62號至 272號,5005 施志達,
60063,嘉義市,東區,立仁路,雙 274號以上,5005 施志達,
60066,嘉義市,東區,立德街,全,5005 施志達,
60066,嘉義市,東區,立學街,全,5005 施志達,
60066,嘉義市,東區,光仁街,全,5005 施志達,
60066,嘉義市,東區,光正街,全,5005 施志達,
60048,嘉義市,東區,光彩街,單 355號以下,5005 施志達,
60048,嘉義市,西區,光彩街,單 357號以上,5005 施志達,
60048,嘉義市,東區,光彩街,雙 424號以下,5005 施志達,
60048,嘉義市,西區,光彩街,雙 426號以上,5005 施志達,
60045,嘉義市,東區,光華路,全,5005 施志達,
60050,嘉義市,東區,共和路,全,5005 施志達,
60059,嘉義市,西區,吉安街,全,5005 施志達,
60084,嘉義市,西區,吉林街,全,5005 施志達,
60094,嘉義市,西區,向榮街,全,5005 施志達,
60083,嘉義市,西區,合江街,全,5005 施志達,
60050,嘉義市,東區,安和街,全,5005 施志達,
60084,嘉義市,西區,安東一街,全,5005 施志達,
60084,嘉義市,西區,安東二街,全,5005 施志達,
60084,嘉義市,西區,安東三街,全,5005 施志達,
60049,嘉義市,東區,安樂街,全,5005 施志達,
60046,嘉義市,東區,成仁街,全,5005 施志達,
60051,嘉義市,西區,成功東街,全,5005 施志達,
60054,嘉義市,西區,成功街,全,5005 施志達,
60097,嘉義市,西區,竹子?,全,5005 施志達,
60092,嘉義市,西區,竹文街,全,5005 施志達,
60085,嘉義市,西區,竹圍三路,全,5005 施志達,
60085,嘉義市,西區,竹圍四路,全,5005 施志達,
60093,嘉義市,西區,竹圍子,全,5005 施志達,
60092,嘉義市,西區,竹圍路,單   5號至  71號,5005 施志達,
60084,嘉義市,西區,竹圍路,單  97號至 113號,5005 施志達,
60085,嘉義市,西區,竹圍路,連 115號以上,5005 施志達,
60092,嘉義市,西區,竹圍路,雙  88號以下,5005 施志達,
60084,嘉義市,西區,竹圍路,雙  90號至 114號,5005 施志達,
60054,嘉義市,西區,老吸街,全,5005 施志達,
60093,嘉義市,西區,自由路,單 243號以下,5005 施志達,
60084,嘉義市,西區,自由路,單 245號以上,5005 施志達,
60093,嘉義市,西區,自由路,雙全,5005 施志達,
60060,嘉義市,西區,自立街,全,5005 施志達,
60060,嘉義市,西區,自強街,全,5005 施志達,
60042,嘉義市,西區,西市場,全,5005 施志達,
60054,嘉義市,西區,西門街,單  37號以下,5005 施志達,
60043,嘉義市,西區,西門街,單  39號以上,5005 施志達,
60054,嘉義市,西區,西門街,雙  50號以下,5005 施志達,
60043,嘉義市,西區,西門街,雙  52號以上,5005 施志達,
60041,嘉義市,西區,西榮街,全,5005 施志達,
60045,嘉義市,東區,吳鳳北路,全,5005 施志達,
60063,嘉義市,東區,吳鳳南路,單 571號以下,5005 施志達,
60065,嘉義市,東區,吳鳳南路,單 573號以上,5005 施志達,
60062,嘉義市,東區,吳鳳南路,雙  48號以下,5005 施志達,
60063,嘉義市,東區,吳鳳南路,雙  50號至  90號,5005 施志達,
60064,嘉義市,東區,吳鳳南路,雙  92號至 272號,5005 施志達,
60065,嘉義市,東區,吳鳳南路,雙 310號以上,5005 施志達,
60055,嘉義市,西區,志昇街,全,5005 施志達,
60081,嘉義市,東區,秀園新村,全,5005 施志達,
60091,嘉義市,西區,育人路,單 379號以下,5005 施志達,
60095,嘉義市,西區,育人路,單 381號以上,5005 施志達,
60091,嘉義市,西區,育人路,雙 434號以下,5005 施志達,
60095,嘉義市,西區,育人路,雙 436號以上,5005 施志達,
60071,嘉義市,東區,育樂新村,全,5005 施志達,
60067,嘉義市,東區,角仔寮,全,5005 施志達,
60058,嘉義市,西區,車店街,全,5005 施志達,
60048,嘉義市,東區,和平路,全,5005 施志達,
60093,嘉義市,西區,坤明街,全,5005 施志達,
60045,嘉義市,東區,延平街,單 255之   2號以下,5005 施志達,
60045,嘉義市,西區,延平街,單 257號以上,5005 施志達,
60045,嘉義市,東區,延平街,雙 240號以下,5005 施志達,
60045,嘉義市,西區,延平街,雙 242號以上,5005 施志達,
60080,嘉義市,東區,忠孝一街,全,5005 施志達,
60080,嘉義市,東區,忠孝二街,全,5005 施志達,
60080,嘉義市,東區,忠孝北街,全,5005 施志達,
60046,嘉義市,東區,忠孝路,單 247號以下,5005 施志達,
60081,嘉義市,東區,忠孝路,單 275號至 341號,5005 施志達,
60080,嘉義市,東區,忠孝路,單 343號至 537號,5005 施志達,
60002,嘉義市,東區,忠孝路,　 539號,5005 施志達,
60080,嘉義市,東區,忠孝路,單 541號以上,5005 施志達,
60046,嘉義市,東區,忠孝路,雙 286號以下,5005 施志達,
60081,嘉義市,東區,忠孝路,雙 288號至 394號,5005 施志達,
60078,嘉義市,東區,忠孝路,　 396巷全,5005 施志達,
60080,嘉義市,東區,忠孝路,雙 398號以上,5005 施志達,
60088,嘉義市,西區,忠順一街,全,5005 施志達,
60088,嘉義市,西區,忠順二街,全,5005 施志達,
60088,嘉義市,西區,忠順三街,全,5005 施志達,
60046,嘉義市,西區,忠義街,全,5005 施志達,
60090,嘉義市,西區,拔子林,連  27號以下,5005 施志達,
60059,嘉義市,西區,杭州一街,全,5005 施志達,
60059,嘉義市,西區,杭州三街,全,5005 施志達,
60059,嘉義市,西區,杭州四街,全,5005 施志達,
60059,嘉義市,西區,杭州五街,全,5005 施志達,
60059,嘉義市,西區,杭州六街,全,5005 施志達,
60046,嘉義市,東區,東市場二樓,全,5005 施志達,
60077,嘉義市,東區,東洋新?,全,5005 施志達,
60071,嘉義市,東區,東義路,全,5005 施志達,
60049,嘉義市,東區,林森西路,單 131號以下,5005 施志達,
60049,嘉義市,西區,林森西路,單 133號以上,5005 施志達,
60081,嘉義市,東區,林森西路,雙   4號以下,5005 施志達,
60049,嘉義市,東區,林森西路,雙   6號至 172號,5005 施志達,
60049,嘉義市,西區,林森西路,雙 174號以上,5005 施志達,
60074,嘉義市,東區,林森東路,單 151號以下,5005 施志達,
60072,嘉義市,東區,林森東路,單 153號以上,5005 施志達,
60074,嘉義市,東區,林森東路,雙 170號以下,5005 施志達,
60072,嘉義市,東區,林森東路,雙 172號至 362號,5005 施志達,
60072,嘉義市,東區,林森東路,　 364巷單  13號以下,5005 施志達,
60072,嘉義市,東區,林森東路,　 364巷  15弄單全,5005 施志達,
60075,嘉義市,東區,林森東路,　 364巷  15弄雙全,5005 施志達,
60075,嘉義市,東區,林森東路,　 364巷雙全,5005 施志達,
60072,嘉義市,東區,林森東路,雙 366號至 722之   4號,5005 施志達,
60075,嘉義市,東區,林森東路,　 722之   5至之  34號,5005 施志達,
60072,嘉義市,東區,林森東路,雙 724號至 840號,5005 施志達,
60075,嘉義市,東區,林森東路,　 842巷全,5005 施志達,
60072,嘉義市,東區,林森東路,雙 844號以上,5005 施志達,
60082,嘉義市,西區,松江一街,全,5005 施志達,
60082,嘉義市,西區,松江二街,全,5005 施志達,
60082,嘉義市,西區,松江三街,全,5005 施志達,
60056,嘉義市,西區,武昌街,全,5005 施志達,
60077,嘉義市,東區,?母寮,全,5005 施志達,
60066,嘉義市,東區,芳安路,單 181號以下,5005 施志達,
60068,嘉義市,東區,芳安路,單 183巷以上,5005 施志達,
60061,嘉義市,東區,芳安路,雙全,5005 施志達,
60067,嘉義市,東區,芳德街,單  45巷以下,5005 施志達,
60068,嘉義市,東區,芳德街,單  47號至  85號,5005 施志達,
60067,嘉義市,東區,芳德街,單  87號以上,5005 施志達,
60067,嘉義市,東區,芳德街,雙  36號以下,5005 施志達,
60068,嘉義市,東區,芳德街,雙  38號至  88號,5005 施志達,
60067,嘉義市,東區,芳德街,雙  90號以上,5005 施志達,
60066,嘉義市,東區,芳興街,全,5005 施志達,
60089,嘉義市,西區,金山路,全,5005 施志達,
60069,嘉義市,東區,金龍街,全,5005 施志達,
60094,嘉義市,西區,長安街,全,5005 施志達,
60075,嘉義市,東區,長竹巷,　  96號至  96之  18號,5005 施志達,
60093,嘉義市,西區,長春一街,全,5005 施志達,
60093,嘉義市,西區,長春二街,全,5005 施志達,
60093,嘉義市,西區,長春三街,全,5005 施志達,
60048,嘉義市,東區,長榮街,單 255號以下,5005 施志達,
60048,嘉義市,西區,長榮街,單 257號以上,5005 施志達,
60048,嘉義市,東區,長榮街,雙 246號以下,5005 施志達,
60048,嘉義市,西區,長榮街,雙 248號以上,5005 施志達,
60054,嘉義市,西區,青年街,全,5005 施志達,
60091,嘉義市,西區,信義路,全,5005 施志達,
60067,嘉義市,東區,信興街,全,5005 施志達,
60079,嘉義市,東區,保仁一街,全,5005 施志達,
60079,嘉義市,東區,保仁二街,全,5005 施志達,
60079,嘉義市,東區,保仁三街,全,5005 施志達,
60097,嘉義市,西區,保正街,全,5005 施志達,
60083,嘉義市,西區,保安一路,連 337號以下,5005 施志達,
60084,嘉義市,西區,保安一路,連 338號以上,5005 施志達,
60083,嘉義市,西區,保安二路,全,5005 施志達,
